ID,Group,Date,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime
116,F,24/11/2016,-23.816239,-56.28730701,210.185944,2016-11-25T08:15:57Z,,,MF241120161,"SLEEPING SITE
10-25M","SLEEPING SITE
10-25M",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-25T08:15:57Z
133,F,29/11/2016,-23.81716722,-56.28812534,209.621277,2016-11-29T22:06:03Z,,,MF29112016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-29T22:06:03Z
134,F,29/11/2016,-23.81667503,-56.28736996,203.722107,2016-11-29T21:09:03Z,,,MF291120161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-29T21:09:03Z
515,O,29/11/2016,-23.83176413,-56.2950037,175.280914,2016-11-29T10:17:15Z,,,MO29112016-21,"TRAVELING
10M","TRAVELING
10M",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-29T10:17:15Z
516,O,29/11/2016,-23.83238532,-56.29501535,174.015244,2016-11-29T10:28:43Z,,,MO291120161,"FEEDING & FORAGING
8-22M","FEEDING & FORAGING
8-22M",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-29T10:28:43Z
142,F,30/11/2016,-23.81780223,-56.28780473,216.752823,2016-11-30T13:42:50Z,,,MF301120161,TR AND WO 15M,TR AND WO 15M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-30T13:42:50Z
MO0112142,O,01/12/2016,-23.83225196,-56.29485098,198.371704,2020-04-16T11:50:38Z,,,MO0112142,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-16T11:50:38Z
165,O,02/12/2016,-23.83262797,-56.29577399,191,2016-12-02T10:28:52Z,,,MO02122016,Feeding site,Feeding site,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-02T10:28:52Z
166,O,02/12/2016,-23.83228423,-56.29519447,218.292587,2016-12-02T09:50:51Z,,,MO02122016-FEEDINGTREE1,LOOKS LIKE PAPAYA TREE BUT DIFFERENT FRUIT 20M TAL,LOOKS LIKE PAPAYA TREE BUT DIFFERENT FRUIT 20M TAL,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-02T09:50:51Z
167,O,02/12/2016,-23.82836997,-56.294567,212.597214,2016-12-02T12:53:34Z,,,MO021220161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-02T12:53:34Z
168,O,02/12/2016,-23.83207946,-56.2952031,200.644531,2016-12-02T09:22:36Z,,,MO021220162,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-02T09:22:36Z
169,O,02/12/2016,-23.83236034,-56.2943686,198.672409,2016-12-02T11:17:18Z,,,MO021220163,"8:17AM TRAVELING
12M","8:17AM TRAVELING
12M",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-02T11:17:18Z
206,O,05/12/2016,-23.83209899,-56.29472902,203.902893,2016-12-05T09:08:00Z,,,MO051220161,IGNORE MN,IGNORE MN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-05T09:08:00Z
207,O,05/12/2016,-23.83178467,-56.292324,221.331253,2016-12-05T19:29:43Z,,,MO0512201611,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-05T19:29:43Z
208,O,05/12/2016,-23.83236771,-56.2948436,204.659821,2016-12-05T08:53:38Z,,,MO051220162,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-05T08:53:38Z
285,O,12/12/2016,-23.83240158,-56.29482483,206.886597,2016-12-12T20:07:27Z,,,MO121220161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-12T20:07:27Z
299,O,13/12/2016,-23.83330431,-56.29767601,190.300858,2016-12-14T19:36:52Z,,,MO131220161,MAYBE O,MAYBE O,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-14T19:36:52Z
311,O,14/12/2016,-23.83134504,-56.29518198,205.301178,2016-12-15T08:21:40Z,,,MO141220161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-15T08:21:40Z
329,O,15/12/2016,-23.83130003,-56.29297502,209.821411,2016-12-15T10:38:12Z,,,MO151220161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-15T10:38:12Z
371,O,18/12/2016,-23.83241499,-56.29443741,196.646698,2016-11-18T08:49:59Z,,,MO18120161,15M,15M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-11-18T08:49:59Z
388,O,19/12/2016,-23.83184401,-56.2958299,222.443176,2016-12-19T09:27:56Z,,,MO19122016-21,"TRAVELING
12M","TRAVELING
12M",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-19T09:27:56Z
389,O,19/12/2016,-23.83130204,-56.29590701,215.741302,2016-12-19T09:43:18Z,,,MO19122016-31,NOT NGROUP. EARLIER ARE OGROUP AS WELL,NOT NGROUP. EARLIER ARE OGROUP AS WELL,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-19T09:43:18Z
390,O,19/12/2016,-23.83053199,-56.29654404,211.527802,2016-12-19T09:54:23Z,,,MO19122016-41,12M,12M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-19T09:54:23Z
391,O,19/12/2016,-23.83066401,-56.29719498,207.646408,2016-12-19T10:02:49Z,,,MO19122016-51,12M,12M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-19T10:02:49Z
392,O,19/12/2016,-23.83208323,-56.29528549,233.686737,2016-12-19T09:06:17Z,,,MO191220161,"FORAGING
10-15M","FORAGING
10-15M",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-19T09:06:17Z
393,O,19/12/2016,-23.8313618,-56.2957926,220.087433,2016-12-19T09:33:59Z,,,MO191220163,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-12-19T09:33:59Z
170,O,03/01/2017,-23.83232798,-56.29515901,202.358078,2017-01-03T21:02:38Z,,,MO030120171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-01-03T21:02:38Z
210,O,06/02/2017,-23.83241214,-56.29637967,201.662262,2017-03-06T20:46:55Z,,,MO06032017 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-06T20:46:55Z
42,F,09/02/2017,-23.81845702,-56.29277696,208.541534,2017-02-09T14:04:14Z,,,MF09022017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-09T14:04:14Z
43,F,09/02/2017,-23.81877738,-56.29199317,208.53302,2017-02-09T14:04:12Z,,,MF090220172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-09T14:04:12Z
44,F,09/02/2017,-23.82102138,-56.29389033,210.322769,2017-02-09T13:54:30Z,,,MF090220173,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-09T13:54:30Z
245,O,09/02/2017,-23.829512,-56.29357399,204.248718,2017-02-09T13:23:00Z,,,MO09022017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-09T13:23:00Z
287,O,13/02/2017,-23.83095997,-56.29630197,209.775803,2017-02-13T21:57:47Z,,,MO13022017 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-13T21:57:47Z
288,O,13/02/2017,-23.832259,-56.29259801,179.109634,2017-02-13T09:54:42Z,,,MO130220171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-13T09:54:42Z
289,O,13/02/2017,-23.83229203,-56.29299103,178.038132,2017-02-13T10:10:56Z,,,MO130220172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-13T10:10:56Z
290,O,13/02/2017,-23.83228004,-56.29267604,178.406769,2017-02-13T10:00:09Z,,,MO1302201731,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-13T10:00:09Z
291,O,13/02/2017,-23.83223,-56.29398999,174.213409,2017-02-13T10:39:54Z,,,MO1302201741,CAMTR,CAMTR,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-13T10:39:54Z
300,O,14/02/2017,-23.83238532,-56.29429928,205.188202,2017-02-14T18:58:54Z,,,MO14022017/11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-14T18:58:54Z
312,O,15/02/2017,-23.83229597,-56.29300696,156.451736,2017-02-15T12:15:20Z,,,MO15020217,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-15T12:15:20Z
313,O,15/02/2017,-23.83238699,-56.29326797,155.106796,2017-02-15T12:22:12Z,,,MO150202172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-15T12:22:12Z
315,O,15/02/2017,-23.83329903,-56.29723504,206.262329,2017-02-15T20:19:59Z,,,MO15022017 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-15T20:19:59Z
316,O,15/02/2017,-23.832747,-56.29638897,206.4422,2017-02-15T19:50:08Z,,,MO1502201711,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-15T19:50:08Z
317,O,15/02/2017,-23.8328568,-56.29713136,202.362488,2017-02-15T19:43:08Z,,,MO150220172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-15T19:43:08Z
318,O,15/02/2017,-23.83218398,-56.29453498,152.239883,2017-02-15T12:46:28Z,,,MO150220173,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-15T12:46:28Z
319,O,15/02/2017,-23.83234399,-56.29336998,155.106796,2017-02-15T12:23:02Z,,,MO150220174,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-15T12:23:02Z
331,O,16/02/2017,-23.83275001,-56.29640398,204.952118,2017-02-17T09:41:20Z,,,MO16022017 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-17T09:41:20Z
332,O,16/02/2017,-23.83057198,-56.29693204,206.239914,2017-02-16T10:17:36Z,,,MO16022017 31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-16T10:17:36Z
333,O,16/02/2017,-23.83334303,-56.295415,204.438782,2017-02-16T20:17:10Z,,,MO16022017 41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-16T20:17:10Z
334,O,16/02/2017,-23.83241801,-56.295819,206.413513,2017-02-16T21:49:05Z,,,MO16022017 51,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-16T21:49:05Z
335,O,16/02/2017,-23.832432,-56.29599402,209.645874,2017-02-16T19:39:09Z,,,MO160220171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-16T19:39:09Z
336,O,16/02/2017,-23.832331,-56.29310402,174.258331,2017-02-16T11:50:11Z,,,MO160220172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-16T11:50:11Z
337,O,16/02/2017,-23.83232103,-56.29316504,174.13942,2017-02-16T11:51:48Z,,,MO160220173,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-16T11:51:48Z
70,F,17/02/2017,-23.828506,-56.29335104,204.684784,2017-02-17T11:36:24Z,,,MF170220171,50MNANDS,50MNANDS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-17T11:36:24Z
394,O,20/02/2017,-23.83196798,-56.29451503,204.215836,2017-02-20T10:24:43Z,,,MO20022017 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-20T10:24:43Z
395,O,20/02/2017,-23.831769,-56.29281904,212.975388,2017-02-20T12:22:53Z,,,MO20022017 31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-20T12:22:53Z
396,O,20/02/2017,-23.83131604,-56.29526001,214.770645,2017-02-20T10:16:50Z,,,MO20022017/21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-20T10:16:50Z
397,O,20/02/2017,-23.83156599,-56.29539404,210.716492,2017-02-20T09:14:19Z,,,MO2002201711,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-20T09:14:19Z
398,O,20/02/2017,-23.83127497,-56.29509296,224.560577,2017-02-20T09:44:34Z,,,MO200220172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-20T09:44:34Z
399,O,20/02/2017,-23.83230804,-56.29540997,213.270569,2017-02-20T21:08:31Z,,,MO200220173,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-20T21:08:31Z
424,O,22/02/2017,-23.83230904,-56.29372001,213.896454,2017-02-22T19:22:56Z,,,MO22022017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-22T19:22:56Z
443,O,24/02/2017,-23.83275001,-56.29639601,196.280762,2017-02-24T11:38:24Z,,,MO24022017/11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-24T11:38:24Z
444,O,24/02/2017,-23.83354135,-56.29830156,190.909683,2017-02-24T11:32:35Z,,,MO24022017/21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-24T11:32:35Z
445,O,24/02/2017,-23.83355099,-56.29889399,190.426407,2017-02-24T11:28:09Z,,,MO24022017/31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-24T11:28:09Z
446,O,24/02/2017,-23.83477483,-56.29947611,186.624344,2017-02-24T11:22:01Z,,,MO24022017/41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-24T11:22:01Z
476,O,27/02/2017,-23.83136096,-56.29557601,202.239761,2017-02-27T10:34:16Z,,,MO27022017/11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-27T10:34:16Z
477,O,27/02/2017,-23.83130204,-56.29582403,203.12941,2017-02-27T10:32:47Z,,,MO27022017/21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-27T10:32:47Z
478,O,27/02/2017,-23.83134596,-56.296006,203.529007,2017-02-27T10:30:19Z,,,MO27022017/31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-27T10:30:19Z
479,O,27/02/2017,-23.83107699,-56.29623399,204.696732,2017-02-27T10:25:23Z,,,MO27022017/41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-27T10:25:23Z
480,O,27/02/2017,-23.82989002,-56.29278601,210.212341,2017-02-27T11:00:52Z,,,MO27022017/51,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-27T11:00:52Z
493,O,28/02/2017,-23.83468003,-56.29956697,189.151764,2017-02-28T10:33:04Z,,,MO28022017 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-28T10:33:04Z
494,O,28/02/2017,-23.83374101,-56.29834699,194.155472,2017-02-28T10:08:08Z,,,MO280220171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-28T10:08:08Z
8,F,03-Mar-17,-23.81639977,-56.2872869,210.533615,2017-03-03T10:28:34Z,,,MF03032017/21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-03T10:28:34Z
9,F,03-Mar-17,-23.81692749,-56.28778109,211.436859,2017-03-03T10:40:36Z,,,MF03032017/31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-03T10:40:36Z
10,F,03-Mar-17,-23.81773199,-56.28760398,209.837936,2017-03-03T10:16:33Z,,,MF030320171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-03T10:16:33Z
188,O,04/03/2017,-23.831539,-56.29523202,231.01535,2017-03-03T09:39:40Z,,,MO040320171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-03T09:39:40Z
211,O,06/03/2017,-23.83209296,-56.29581188,202.792618,2017-03-06T10:50:36Z,,,MO06032017/11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-06T10:50:36Z
212,O,06/03/2017,-23.83252169,-56.29586427,200.417221,2017-03-06T10:37:26Z,,,MO06032017/21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-06T10:37:26Z
213,O,06/03/2017,-23.83268413,-56.29705533,200.966385,2017-03-06T20:19:22Z,,,MO060320171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-06T20:19:22Z
230,O,07/03/2017,-23.830633,-56.29713102,201.721573,2017-03-07T19:47:40Z,,,MO070320171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-07T19:47:40Z
246,O,09/03/2017,-23.83229303,-56.29389301,195.659332,2017-03-09T22:48:54Z,,,MO09032017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-09T22:48:54Z
247,O,09/03/2017,-23.833639,-56.29781004,197.020966,2017-03-09T22:06:20Z,,,MO09032017/11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-09T22:06:20Z
248,O,09/03/2017,-23.83178291,-56.29496329,198.854187,2017-03-09T21:06:21Z,,,MO090320171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-09T21:06:21Z
254,O,10/03/2017,-23.83219999,-56.29468996,202.973892,2017-03-10T18:54:14Z,,,MO10032017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-10T18:54:14Z
255,O,10/03/2017,-23.83232304,-56.29512498,204.829514,2017-03-10T19:18:16Z,,,MO10032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-10T19:18:16Z
256,O,10/03/2017,-23.83258103,-56.29582403,209.867065,2017-03-10T19:47:25Z,,,MO10032017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-10T19:47:25Z
265,O,11/03/2017,-23.83210997,-56.296826,204.102554,2017-03-11T22:23:40Z,,,MO11032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-11T22:23:40Z
292,O,13/03/2017,-23.83221701,-56.29345003,175.296768,2017-02-13T10:24:28Z,,,MO130220175,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-13T10:24:28Z
301,O,14/03/2017,-23.83175701,-56.29269599,211.905594,2017-03-14T22:16:13Z,,,MO14032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-14T22:16:13Z
62,F,15/03/2017,-23.817749,-56.28877502,220.512253,2017-03-15T19:14:09Z,,,MF15032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-15T19:14:09Z
63,F,15/03/2017,-23.81896798,-56.28823204,210.307281,2017-03-15T22:38:36Z,,,MF15032017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-15T22:38:36Z
67,F,16/03/2017,-23.81908399,-56.28820698,213.066498,2017-03-16T09:17:18Z,,,MF16032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-16T09:17:18Z
338,O,16/03/2017,-23.83161603,-56.29722096,207.967041,2017-03-20T21:09:00Z,,,MO16032017 91,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-20T21:09:00Z
355,O,17/03/2017,-23.83160002,-56.29723303,207.928528,2017-03-20T21:09:34Z,,,MO17032017 41,SS AM,SS AM,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-20T21:09:34Z
356,O,17/03/2017,-23.83211098,-56.29699599,202.517273,2017-03-17T10:02:27Z,,,MO17032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-17T10:02:27Z
357,O,17/03/2017,-23.83148602,-56.29720503,203.249237,2017-03-17T10:12:09Z,,,MO17032017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-17T10:12:09Z
358,O,17/03/2017,-23.83159096,-56.29717,209.117172,2017-03-17T20:10:37Z,,,MO17032017-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-17T20:10:37Z
376,O,19/03/2017,-23.83224903,-56.29397901,195.257996,2017-03-09T22:48:35Z,,,MO19032017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-09T22:48:35Z
436,O,23/03/2017,-23.83348603,-56.29785798,191.570679,2017-03-23T09:42:14Z,,,MO23032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-23T09:42:14Z
437,O,23/03/2017,-23.83339022,-56.29795538,189.734283,2017-03-23T10:09:41Z,,,MO230320171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-23T10:09:41Z
448,O,24/03/2017,-23.83205641,-56.29401471,203.645416,2017-03-24T13:31:16Z,,,MO24032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-24T13:31:16Z
121,F,27/03/2017,-23.821588,-56.28750902,215.872665,2017-03-27T20:27:49Z,,,MF27032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-27T20:27:49Z
122,F,27/03/2017,-23.82226157,-56.28780708,217.704895,2017-03-27T20:40:42Z,,,MF27032017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-27T20:40:42Z
123,F,27/03/2017,-23.8211762,-56.28865013,211.234329,2017-03-27T21:07:40Z,,,MF27032017-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-27T21:07:40Z
124,F,27/03/2017,-23.82021152,-56.28900125,213.163437,2017-03-27T21:41:53Z,,,MF27032017-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-27T21:41:53Z
481,O,27/03/2017,-23.82944101,-56.29388697,209.819946,2017-03-27T13:03:44Z,,,MO270320171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-27T13:03:44Z
496,O,28/03/2017,-23.832258,-56.29516203,211.48027,2017-03-28T21:27:02Z,,,MO28032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-28T21:27:02Z
130,F,29/03/2017,-23.81777625,-56.29006374,190.138779,2017-03-29T13:04:11Z,,,MF29032017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T13:04:11Z
131,F,29/03/2017,-23.81779896,-56.29047596,194.21315,2017-03-29T13:49:43Z,,,MF290320172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T13:49:43Z
132,F,29/03/2017,-23.81779804,-56.29048401,190.903214,2017-03-29T13:14:54Z,,,MF290320174,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T13:14:54Z
502,O,29/03/2017,-23.83228499,-56.29490403,204.307022,2017-03-29T11:21:16Z,,,MO29032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T11:21:16Z
503,O,29/03/2017,-23.83229597,-56.29537904,202.319763,2017-03-29T11:23:29Z,,,MO29032017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T11:23:29Z
504,O,29/03/2017,-23.83238699,-56.295733,201.644669,2017-03-29T11:24:59Z,,,MO29032017-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T11:24:59Z
505,O,29/03/2017,-23.83223603,-56.29593601,201.231476,2017-03-29T11:26:16Z,,,MO29032017-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T11:26:16Z
506,O,29/03/2017,-23.832215,-56.29619803,201.234955,2017-03-29T11:27:42Z,,,MO29032017-51,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T11:27:42Z
507,O,29/03/2017,-23.83233796,-56.29643298,199.45694,2017-03-29T11:28:57Z,,,MO29032017-61,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T11:28:57Z
508,O,29/03/2017,-23.83260501,-56.29680203,198.124557,2017-03-29T11:31:13Z,,,MO29032017-71,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T11:31:13Z
509,O,29/03/2017,-23.82920397,-56.29606602,202.941223,2017-03-29T21:37:24Z,,,MO29032017-81,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T21:37:24Z
143,F,31/03/2017,-23.81791228,-56.29051259,195.326569,2017-03-31T20:49:45Z,,,MF31032017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-31T20:49:45Z
144,F,31/03/2017,-23.81801404,-56.29123896,199.862091,2017-03-31T20:38:57Z,,,MF310320172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-31T20:38:57Z
145,F,31/03/2017,-23.817805,-56.290469,195.325317,2017-03-31T20:49:42Z,,,MF310320174,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-31T20:49:42Z
532,O,31/03/2017,-23.83017937,-56.29730009,204.070801,2017-03-31T10:47:25Z,,,MO31032017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-31T10:47:25Z
533,O,31/03/2017,-23.8298948,-56.29681427,206.210556,2017-03-31T10:55:15Z,,,MO31032017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-31T10:55:15Z
11,F,03-Apr-17,-23.82821775,-56.29142647,218.440216,2016-05-02T21:27:37Z,,,MF030420161,POSS F GROUP NNE 100/150m,POSS F GROUP NNE 100/150m,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-02T21:27:37Z
12,F,03-Apr-17,-23.82045234,-56.28704064,210.256058,2017-04-03T19:42:47Z,,,MF03042017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-03T19:42:47Z
171,O,03/04/2017,-23.83234098,-56.29563997,201.335281,2017-04-03T19:48:46Z,,,MO03042017 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-03T19:48:46Z
172,O,03/04/2017,-23.83269997,-56.29242299,206.661285,2017-04-03T20:27:19Z,,,MO03042017 31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-03T20:27:19Z
173,O,03/04/2017,-23.83238926,-56.29273446,206.069763,2017-04-03T20:40:45Z,,,MO03042017 41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-03T20:40:45Z
174,O,03/04/2017,-23.83124001,-56.29487696,190.909897,2017-04-05T10:18:07Z,,,MO03042017 511,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-05T10:18:07Z
175,O,03/04/2017,-23.83185801,-56.29520302,198.820068,2017-04-03T21:44:10Z,,,MO03042017 52,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-03T21:44:10Z
176,O,03/04/2017,-23.82986597,-56.29461402,205.487366,2017-04-03T10:59:50Z,,,MO03042017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-03T10:59:50Z
177,O,03/04/2017,-23.83076317,-56.29520344,203.131699,2017-04-03T11:19:12Z,,,MO03042017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-03T11:19:12Z
178,O,03/04/2017,-23.83148099,-56.295228,202.636658,2017-04-03T11:28:55Z,,,MO03042017-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-03T11:28:55Z
179,O,03/04/2017,-23.83244139,-56.29657866,196.312546,2017-04-03T19:29:06Z,,,MO030420171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-03T19:29:06Z
21,F,04-Apr-17,-23.81838402,-56.29117803,204.908737,2017-04-04T12:51:57Z,,,MF04042017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-04T12:51:57Z
